date,AUD,NZD,CAD,NOK,SEK,ZAR,MXN
2016-08-11,0.7699,0.7209,0.7696451935657662,0.12121212121212122,0.11802473798508169,0.07461572899567229,0.05485644069470197
2016-08-12,0.7652,0.7197,0.7721411474017451,0.12178784557301181,0.1182927983344374,0.07420379329791339,0.054763912772039736
2016-08-15,0.7674,0.7211,0.773754255648406,0.12173891871492398,0.11824244430780873,0.07516931889080153,0.05531707748816214
2016-08-16,0.7695,0.7281,0.7774236181295188,0.12202264740335807,0.11883823739126302,0.07450676521428146,0.0553666936117909
2016-08-17,0.7655,0.7252,0.7785736530675802,0.12189027437500762,0.11869858867378068,0.07472947928498834,0.05512831114418809
2016-08-18,0.7686,0.729,0.7823501799405413,0.1226813229953872,0.11980782824349742,0.07476691414515249,0.05497798131848195
2016-08-19,0.7627,0.7272,0.7769404086706551,0.12166634222308739,0.1192577398273148,0.07398474434571592,0.054884742041712405
2016-08-22,0.7626,0.7269,0.7724393635099644,0.12173891871492398,0.11941581781922833,0.07363173822444427,0.05466034064324289
2016-08-23,0.7615,0.7291,0.7744133818632387,0.12174040076939933,0.11935025719980426,0.07141887886643956,0.053852326151228105
2016-08-24,0.7613,0.7312,0.7735746886361878,0.12166634222308739,0.11909582450039302,0.07060551287844555,0.054184095884176074
2016-08-25,0.7618,0.7302,0.773874013310633,0.12165302125278281,0.11895698515416826,0.07036653930323053,0.05444754795467786
2016-08-26,0.7564,0.7236,0.7690532953933708,0.12092337085988608,0.1179008925097563,0.06959232814174565,0.05378512841199408
2016-08-29,0.7569,0.7251,0.7685804319422028,0.12079774832997113,0.11810977122137316,0.06941263032221344,0.05369069862337049
2016-08-30,0.7509,0.722,0.7634170547370028,0.11984228754958474,0.11709876109510763,0.06894792363327978,0.05314032766326037
2016-08-31,0.7517,0.725,0.7630675314765357,0.12007684918347744,0.1168156065650371,0.06788267159042312,0.05323793096105113
2016-09-01,0.7551,0.7283,0.7631840036632832,0.11997600479904018,0.11691120593908927,0.06850018837551804,0.053338738325483644
2016-09-02,0.7573,0.7286,0.7696451935657662,0.12016342225426581,0.11646188784720202,0.06899787486545414,0.05382623813804278
2016-09-05,0.7582,0.7305,0.7735148514851485,0.12042099178728836,0.11670381738186657,0.0695091265483158,0.05386479935362241
2016-09-06,0.7687,0.7418,0.7785736530675802,0.12239902080783353,0.118098612341305,0.07153075822603719,0.05471596940282991
2016-09-07,0.7673,0.7451,0.776156473144986,0.12224490544356563,0.11844552098262404,0.07130226455992242,0.05440785214122102
2016-09-08,0.7643,0.7399,0.7729767334003246,0.12212547170963448,0.1184567455193736,0.07075288141109547,0.05355411911507174
2016-09-09,0.7541,0.7324,0.766342248448157,0.1211944929222416,0.11773432073183653,0.06936833196908947,0.052913972463568736
2016-09-12,0.7566,0.7353,0.7668711656441718,0.12141816415735793,0.11796208698524295,0.07028592313531445,0.053154733429011856
2016-09-13,0.7464,0.7252,0.7589556769884638,0.12080358545041615,0.11728967029873678,0.06947580505089103,0.0523944252331552
2016-09-14,0.7469,0.7283,0.7578628268283442,0.12138131941494204,0.11783143035573308,0.069831426935378,0.05188498137329169
2016-09-15,0.7515,0.7316,0.7598784194528875,0.12147568664131873,0.11789116287843063,0.070183811402062,0.0516921422774524
2016-09-16,0.7491,0.7266,0.7568876778686043,0.1203268076094673,0.1167365140142185,0.07051191651389084,0.05099283040804462
2016-09-19,0.7534,0.7293,0.7574036203893054,0.12064472541260496,0.11675150609442861,0.07134601389820351,0.05078668576246051
2016-09-20,0.7556,0.7314,0.7582075972401243,0.12034128789246304,0.11629529701818858,0.07186747637356714,0.050476243356064474
2016-09-21,0.7624,0.735,0.7633005114113426,0.12101995619077587,0.11686748395993783,0.07364909153845588,0.05065625174130865
2016-09-22,0.7643,0.7313,0.7667535654040791,0.12294225402328525,0.11696727255713851,0.07327564097866945,0.05098191161775802
2016-09-23,0.7623,0.7242,0.7591861524445794,0.1232589670898558,0.11706723171117173,0.07289904939639588,0.05053235839569868
2016-09-26,0.7636,0.7274,0.7560293339381569,0.12332128895411215,0.11718658447980874,0.0730999495610348,0.050308896625279216
2016-09-27,0.7667,0.7301,0.7578053955744164,0.12322251521798064,0.11631829337799957,0.07433673052191819,0.05157191187391699
2016-09-28,0.7692,0.7284,0.764525993883792,0.1244539582581424,0.1167705924939863,0.07342844764918825,0.05159932095293626
2016-09-29,0.7636,0.7253,0.7606876616461281,0.12424675405355035,0.11663711859662218,0.071974549799191,0.05122609662266345
2016-09-30,0.7664,0.7286,0.7617886798202179,0.12524108909651077,0.11663303747419494,0.07287301876480233,0.05158574582671316
2016-10-03,0.7675,0.7275,0.7621951219512195,0.1252975817566721,0.11673787677149727,0.07353914488682325,0.051851352542531065
2016-10-04,0.762,0.721,0.7580351728320195,0.12487668427427916,0.11626284704459842,0.07231128562234708,0.0517437648763324
2016-10-05,0.7622,0.7173,0.7589556769884638,0.12468827930174564,0.11642527825641504,0.07289267282852728,0.052046737970697685
2016-10-06,0.7585,0.7165,0.7565441065214101,0.1241110545716307,0.11588962671951233,0.07202327792342485,0.051987211146058074
2016-10-07,0.7582,0.7156,0.7521058965102287,0.12366748287205362,0.1159205248881367,0.07208765859284891,0.051811055443010436
2016-10-10,0.7607,0.7136,0.7589556769884638,0.12369501756469249,0.11556418434798688,0.07241286921511692,0.05283150448275315
2016-10-11,0.7539,0.7056,0.7538635506973238,0.12221502511518767,0.11337997029444778,0.06959378109972093,0.05286837361022263
2016-10-12,0.7562,0.7062,0.7532389273877674,0.12168558877572129,0.11302627860977676,0.0702745627165335,0.052852446539750325
2016-10-13,0.7569,0.7095,0.7580351728320195,0.12268282808455301,0.11376434852845814,0.07016706778840419,0.05284015852047556
2016-10-14,0.7618,0.7087,0.7610929294466854,0.12164710175780062,0.11309146837962544,0.06984118115405569,0.05260970438607106
2016-10-17,0.7629,0.7134,0.7616726331022926,0.12224191675325469,0.11348290380054245,0.07067887055164858,0.05298546608665243
2016-10-18,0.7666,0.719,0.7628346937218705,0.12266627413458943,0.11328877308258752,0.07196729805976164,0.053716655386169036
2016-10-19,0.7722,0.7232,0.7625438462711607,0.12291958600683432,0.11317978609020429,0.07228515046154069,0.05398839249561344
2016-10-20,0.7627,0.7194,0.7558578987150416,0.12218515939054042,0.11271669785161974,0.07167585312184178,0.053703962278336896
2016-10-21,0.7608,0.7161,0.7500750075007501,0.12122534579529888,0.11216169229561336,0.0715056954286409,0.05377905413399589
2016-10-24,0.7611,0.7138,0.7526719855486979,0.12113723637508933,0.11222966679011931,0.07188814205096869,0.05389963887241955
2016-10-25,0.7646,0.7163,0.7490075649764063,0.12072920439454304,0.11203477559434448,0.07270030752230082,0.05399218193205624
2016-10-26,0.7651,0.7154,0.7473283013227711,0.12083423959013026,0.11224352354869124,0.07199113069269866,0.053520011132162315
2016-10-27,0.7589,0.7121,0.7470491558344539,0.12096140121687171,0.11012609437806288,0.07207570832402356,0.053079683220450535
2016-10-28,0.7599,0.7163,0.7463800567248843,0.12099945550245024,0.11097670598941282,0.07227940326124667,0.052674827753313246
2016-10-31,0.7609,0.7151,0.7457677679170707,0.12107123831662549,0.11071622324819257,0.07421645972643813,0.05301046426564604
2016-11-01,0.7652,0.7184,0.7468259895444361,0.12172410015458962,0.11157974604449801,0.07347268652878293,0.05208143453103272
2016-11-02,0.7661,0.7288,0.7466587023071755,0.12210310386090015,0.11208374897723578,0.07426827185158229,0.05163075747484291
2016-11-03,0.7682,0.7337,0.7464357692020602,0.12215680046908212,0.11149390685799022,0.07426716871272716,0.05215151056850362
2016-11-04,0.7673,0.7326,0.7460459564309161,0.12256253753477711,0.11177930294426684,0.07362523283979885,0.0525579977505177
2016-11-07,0.7728,0.7344,0.7482789583956899,0.12143438293118314,0.11081191893000011,0.07483741571436056,0.05377963257755023
2016-11-08,0.7762,0.7386,0.7525586995785671,0.12151406525305304,0.11124584218664826,0.07583455932537576,0.05457740713654175
2016-11-09,0.7635,0.7279,0.7449344457687723,0.11984803269454332,0.11033143563264046,0.07437321969105365,0.05039306591413021
2016-11-10,0.7613,0.7213,0.7424456158586383,0.11954001004136085,0.11061824537339188,0.07081300410007293,0.04860172827745755
2016-11-11,0.7546,0.713,0.738443361394181,0.1191398105677012,0.1099408518217199,0.06975835705117472,0.04796347102047081
2016-11-14,0.7554,0.7118,0.7376263185070444,0.11800523943263082,0.1092191919964176,0.06929334645287359,0.04833112621190299
2016-11-15,0.7559,0.7101,0.74360499702558,0.11857473172466947,0.10882813860351732,0.0705407655083873,0.04933520807124004
2016-11-16,0.748,0.707,0.7437156031533542,0.11795791261677832,0.1087062864845474,0.06989292404037015,0.049484127965954916
2016-11-17,0.7406,0.7025,0.7395902669920863,0.11707956727391935,0.1081852997814657,0.06932793499812814,0.04895098048813918
2016-11-18,0.7338,0.701,0.7404664938911514,0.1163142345360225,0.10754075794726202,0.06933754905631595,0.04844139801874682
2016-11-21,0.7369,0.7066,0.7452675510508272,0.1170343495816022,0.10845281218141987,0.07018233370296029,0.04890095112349935
2016-11-22,0.7402,0.7062,0.7439922624804701,0.11737915815667771,0.10848457891710693,0.0709919708081016,0.048555710394320925
2016-11-23,0.7385,0.7007,0.741399762752076,0.11610221639131092,0.1077737183010551,0.07067037921725489,0.04843881693033529
2016-11-24,0.7408,0.7002,0.7411799584939224,0.11630341234211812,0.10812681112408633,0.07067437488515414,0.04820647798651183
2016-11-25,0.7443,0.7043,0.7396996819291367,0.1165433249810617,0.10811161443073829,0.07087172218284904,0.04841724041096553
2016-11-28,0.7482,0.7073,0.7456009543692216,0.11712070459815886,0.10871101351277897,0.07283321194464676,0.04847239254882382
2016-11-29,0.7484,0.7125,0.7444907683144729,0.11719070443332436,0.10897282217814876,0.07203676756616577,0.04848813980100467
2016-11-30,0.7385,0.7083,0.744213738185607,0.11730342877922321,0.10833766684000694,0.07095217823187172,0.04860432675716792
2016-12-01,0.7415,0.7088,0.7508071176514753,0.11876202465499633,0.10844457939769882,0.0708888038223243,0.0481266693938446
2016-12-02,0.7457,0.7141,0.7523322299127295,0.11873805198351915,0.10852343020858202,0.07245274269857485,0.04847756216035408
2016-12-05,0.7472,0.7141,0.7535227187099691,0.11945005196077259,0.10970686326136564,0.07285284453931504,0.04855712502974124
2016-12-06,0.7461,0.712,0.7531821947729155,0.11897538399305185,0.1095710294198214,0.0732804736849819,0.04903427005133888
2016-12-07,0.7482,0.7165,0.7556294393229561,0.11956287811760205,0.11023778289771036,0.074212604268709,0.049175329720585775
2016-12-08,0.7463,0.7174,0.7580926389204761,0.11857473172466947,0.10956022525582312,0.07322895765901669,0.049219380623314234
2016-12-09,0.7449,0.7136,0.758782912208817,0.11760140180870957,0.1088222171438521,0.07248477819657873,0.049045092057637796
2016-12-12,0.7497,0.7192,0.7616146230007617,0.11851570925726206,0.10908575230989082,0.07344840249724569,0.04946968497704606
2016-12-13,0.75,0.7204,0.7615566217348261,0.11868309240665574,0.1091047951557471,0.07345757457780258,0.0493120962572119
2016-12-14,0.7406,0.7118,0.7528419784687194,0.1165922419522205,0.10799835842495195,0.0717772035601493,0.0488500693670985
2016-12-15,0.7358,0.7038,0.7498500299940013,0.11538284026399594,0.1062789610168771,0.07158452342603529,0.04918210164956769
2016-12-16,0.7304,0.6963,0.7498500299940013,0.1153056753453405,0.10707555250985096,0.07126313914127917,0.04892487585312753
2016-12-19,0.7245,0.6929,0.7458233890214797,0.11511453896627145,0.10655755173369136,0.07072585949600753,0.049052068771000414
2016-12-20,0.7259,0.6916,0.7480550568521843,0.11488442626717522,0.1069644557113671,0.07144081842601589,0.04887991670862193
2016-12-21,0.7238,0.6899,0.7455453664355476,0.11517552750391598,0.1083141978250509,0.07141581860382075,0.04864310070581139
2016-12-22,0.7217,0.6903,0.7416747014759326,0.11477366632999725,0.1084104854621539,0.07122152029457221,0.04817141315657636
2016-12-23,0.7176,0.6874,0.7389344565137073,0.11493063935914674,0.10864605288889854,0.07143877696813832,0.04852131298672942
2016-12-26,0.7192,0.6901,0.7402472425790214,0.1150152395192363,0.108617730758369,0.07137147424917209,0.048461821776804234
2016-12-27,0.7185,0.6891,0.7366482504604052,0.11485539705510762,0.10838463539408653,0.07180194152449883,0.048171181109189616
2016-12-28,0.7177,0.6921,0.7374631268436578,0.11463420226058647,0.10861301183881829,0.0721662132222936,0.04818278621779583
2016-12-29,0.7219,0.6965,0.7406310176270182,0.11570190561038542,0.10963589917882711,0.07344732357952877,0.04824368851944944
2016-12-30,0.7208,0.6934,0.7439922624804701,0.11573270374742496,0.10981649663412438,0.07277967409261941,0.04824578331853796
2017-01-02,0.7184,0.6924,0.7438815740534107,0.11547877500115479,0.10942834631883042,0.0728061681385647,0.048231356169272765
2017-01-03,0.7219,0.6918,0.7447680047665153,0.11550812022085151,0.109148857211465,0.07229142117704891,0.04737046546219363
2017-01-04,0.7283,0.697,0.7517666516313336,0.1163765012568662,0.10983338275835558,0.07345271848511113,0.04662895938151348
2017-01-05,0.7338,0.7026,0.7561436672967864,0.11794817357253222,0.11119388878387244,0.07365994151400643,0.04667967473602644
2017-01-06,0.7301,0.696,0.7554581853894387,0.11712481992058936,0.11040696005476186,0.07267653129451437,0.047121578384389566
2017-01-09,0.7354,0.7016,0.7566585956416464,0.11710287487557819,0.1105485418647328,0.07313897868730161,0.0467753101203061
2017-01-10,0.7368,0.699,0.7557436517533254,0.11621015444329526,0.11010305646084735,0.07277067050895807,0.045857465824723595
2017-01-11,0.7441,0.7055,0.758782912208817,0.11694128378141336,0.11078122922851952,0.07275425794294611,0.04575109573874295
2017-01-12,0.7484,0.7095,0.7607455306200076,0.11726628828744314,0.11170812900054737,0.0740345889599621,0.04591410389443429
2017-01-13,0.7502,0.7131,0.7625438462711607,0.1176401388153638,0.1122132950311953,0.07398802873695036,0.046562521826182104
2017-01-16,0.7477,0.7103,0.7590132827324478,0.11721268241223701,0.11170438551417529,0.07313737392945169,0.046005989979895384
2017-01-17,0.7567,0.7215,0.7666947788085563,0.11838802860254771,0.11255684120480844,0.07425172820897406,0.04649454386527741
2017-01-18,0.7505,0.7123,0.7536362951239732,0.11768859597505002,0.11169066154378832,0.07335411699981662,0.04554895601792807
2017-01-19,0.7561,0.719,0.7508634930169694,0.11836420666390485,0.11173059518888057,0.07374631268436578,0.045546673954134496
2017-01-20,0.7555,0.717,0.7507507507507507,0.11889475436343748,0.11261641722130253,0.07353698174812114,0.046322674485934114
2017-01-23,0.7584,0.7233,0.7554011179936546,0.119799216513124,0.11326439307274971,0.07414877209633408,0.04675540843187036
2017-01-24,0.7582,0.7247,0.7599939200486395,0.11972606675925483,0.1130186141657531,0.0747132877582278,0.04645264385222485
2017-01-25,0.7572,0.7299,0.7651109410864576,0.12031667348461149,0.11339539841473234,0.0755201449986784,0.0474565653785373
2017-01-26,0.7535,0.7245,0.7639419404125287,0.11991270355181428,0.11312601106372387,0.07485310078970021,0.04713890420903276
2017-01-27,0.7551,0.7259,0.7602828252109786,0.11989688867573886,0.11300967362806255,0.07421866302500427,0.04787827427548202
2017-01-30,0.7555,0.7285,0.762369444232675,0.12026313574100132,0.11321950998596078,0.07404116688879017,0.04811416529140344
2017-01-31,0.7585,0.7312,0.7674597083653109,0.12126503686457121,0.11438506588579796,0.07420985061557071,0.04800261134205701
2017-02-01,0.7586,0.728,0.766342248448157,0.12144323136150008,0.11425045985810092,0.07422857948767435,0.048291914967596127
2017-02-02,0.7658,0.7288,0.7676364473785215,0.12117540139351712,0.11426873721618502,0.07462965036008806,0.04863765916673963
2017-02-03,0.768,0.7315,0.7678722260615833,0.12185314259254747,0.11409273457466229,0.07537669503342956,0.049108436338278556
2017-02-06,0.766,0.7321,0.7642922653622746,0.12115778378181906,0.11333499557993518,0.07509367936500784,0.048630090354707875
2017-02-07,0.7628,0.7301,0.7584376185058779,0.12017353057815484,0.11273194597885149,0.07434833682770516,0.04849472377405339
2017-02-08,0.7645,0.7266,0.7608034083992696,0.12025012025012025,0.11317466245656922,0.07454953443815743,0.04882979398709917
2017-02-09,0.7625,0.7187,0.7607455306200076,0.11992852260053008,0.11230402946857733,0.07460737866975044,0.04913908326126268
2017-02-10,0.7674,0.719,0.7643506840938622,0.11954143903984317,0.11212019284673169,0.07498219172946426,0.04914946844849873
2017-02-13,0.764,0.7175,0.7650524060898172,0.11917956785488695,0.11186057697685604,0.0749911885353471,0.049304073009471316
2017-02-14,0.7663,0.7169,0.7647598654022636,0.11906746362488986,0.11194071619670223,0.07630500637146803,0.04935712346684435
2017-02-15,0.771,0.7223,0.764525993883792,0.11992420790060682,0.11210385300942795,0.07742215202613772,0.04932231144080337
2017-02-16,0.7694,0.721,0.7650524060898172,0.12066656208897952,0.11286554327829258,0.07673007128223622,0.0490672319211784
2017-02-17,0.7664,0.7182,0.7635919364691508,0.11986670822045886,0.1122095176112838,0.0766977036707521,0.04894954281127014
2017-02-20,0.7688,0.719,0.7630093087135663,0.11992276973628983,0.11190689346463742,0.07665772326561901,0.04908746404343259
2017-02-21,0.7675,0.7161,0.7609770945894528,0.11962724151543791,0.11139827109883253,0.07611045148719822,0.049965523788585875
2017-02-22,0.7703,0.7189,0.7596475235490732,0.11952715059225702,0.11142682043567886,0.07708020195012912,0.05023434321107968
2017-02-23,0.7715,0.723,0.7630675314765357,0.11991557943207981,0.11120501757039278,0.07768800497203232,0.05084685435935506
2017-02-24,0.7676,0.721,0.7638835841417768,0.11937875296954649,0.11067701127798746,0.07720934541916953,0.05022223338271853
2017-02-27,0.7673,0.7195,0.7587253414264036,0.11947288562860657,0.11033873993158998,0.07686631410650596,0.05022349455075084
2017-02-28,0.7657,0.7192,0.7518231711901361,0.11913413312048034,0.11066231394898467,0.07617016414670373,0.04972897707494157
2017-03-01,0.7677,0.7144,0.7504690431519699,0.11890889200694427,0.11049845854650328,0.07676776981951897,0.050478536526269026
2017-03-02,0.7572,0.7063,0.7467702188036741,0.11787448724598049,0.11007639301675362,0.07600805685402653,0.050002500125006254
2017-03-03,0.7596,0.7031,0.7473841554559043,0.11872818369624583,0.11135981469726834,0.07676069852235655,0.05125576627370579
2017-03-06,0.7579,0.6994,0.7456009543692216,0.11773986554107356,0.11088318456506072,0.07680491551459294,0.050985290743620466
2017-03-07,0.7588,0.6954,0.7455453664355476,0.11830119484206791,0.11096439152675905,0.07708317274339012,0.05129625639920799
2017-03-08,0.7528,0.6915,0.7412348973389667,0.1169864295741694,0.1104264670156143,0.07615392230776846,0.05083496428843758
2017-03-09,0.7506,0.6901,0.7401376656058027,0.11651480903222801,0.11053876594521699,0.0749985000299994,0.05040906959980239
2017-03-10,0.7542,0.6923,0.7423353871279044,0.11630882318732699,0.11100627185435978,0.07588059429681454,0.05099803147598503
2017-03-13,0.7571,0.6924,0.7437156031533542,0.11673787677149727,0.11183180496533214,0.07611740348313238,0.05097437518159621
2017-03-14,0.7559,0.6919,0.7418947993174567,0.11610221639131092,0.11147402097941074,0.07601499015605877,0.05084659582040982
2017-03-15,0.7709,0.7045,0.751653638003608,0.11770106284059745,0.11282224854741355,0.07819036225594833,0.05202507608667378
2017-03-16,0.7678,0.6987,0.7508071176514753,0.11751571772724603,0.11338254135628197,0.07833368583491959,0.051906526726670614
2017-03-17,0.7704,0.7017,0.7490636704119851,0.11795930404010617,0.1131836291198841,0.07857249491243096,0.05241859392363659
2017-03-20,0.7731,0.7055,0.7490636704119851,0.11797878741402296,0.11334655709832814,0.0790801398136872,0.052627978085709924
2017-03-21,0.7691,0.7042,0.7489514679448772,0.1180902445648965,0.11364927832708263,0.0788568905150932,0.05235629505913643
2017-03-22,0.7678,0.7044,0.7502438292445045,0.11816978634902628,0.11360925233751037,0.07958235181766092,0.05255882646652266
2017-03-23,0.7627,0.7029,0.7490636704119851,0.11778563015312131,0.11325797902462229,0.08027743882859162,0.05283010893568463
2017-03-24,0.7623,0.7028,0.7474958887726117,0.11771491801155959,0.11352928487903456,0.08042852317145752,0.05331087168606294
2017-03-27,0.7618,0.7045,0.7476076555023924,0.1177884049094207,0.11378506002161914,0.07848862307408541,0.05293301855831631
2017-03-28,0.7633,0.7013,0.7472166180975864,0.11731030922997512,0.1132310479533488,0.07696985090939878,0.05254971202757809
2017-03-29,0.767,0.7033,0.75041272699985,0.11764844292285791,0.11276881265717154,0.07667888416887758,0.05345649710265785
2017-03-30,0.7641,0.6996,0.7495689978262499,0.11678695723261627,0.1118155490702537,0.07528023065862674,0.0534345026583665
2017-03-31,0.7629,0.7006,0.7508634930169694,0.11629935453858231,0.11147402097941074,0.07455120176537246,0.053404824591853625
2017-04-03,0.7605,0.7014,0.7473283013227711,0.1165813679657717,0.11167694094523363,0.07306309729082035,0.05355583999657242
2017-04-04,0.7565,0.6973,0.7461572899567228,0.11642798928862498,0.11102229327648992,0.0733939567416019,0.05311887472975772
2017-04-05,0.757,0.6964,0.744324525493115,0.1161426696554047,0.11121862244614238,0.0724312265503904,0.05310618049728627
2017-04-06,0.7545,0.697,0.7455453664355476,0.11594202898550725,0.11081069101546917,0.07267072169293713,0.05333959184544319
2017-04-07,0.75,0.6941,0.7463800567248843,0.11548811049902413,0.11020983953447362,0.07267970055963369,0.05357276789062584
2017-04-10,0.7501,0.6962,0.75041272699985,0.11593127593962299,0.11016248967226659,0.0716732844999355,0.053527459586768016
2017-04-11,0.7499,0.6959,0.7504690431519699,0.11631558745187441,0.11037649422179052,0.0724265052038444,0.053248419853140855
2017-04-12,0.7522,0.6965,0.7544892108042855,0.11697137710402265,0.11139578923916675,0.0742908934222843,0.053904868687739874
2017-04-13,0.7568,0.6998,0.7502438292445045,0.11646595700076867,0.11057788000088462,0.0742831674342594,0.0538184166621818
2017-04-14,0.7579,0.6998,0.7504690431519699,0.11648766395638702,0.11060723371308483,0.07441749704190449,0.05399276496949409
2017-04-17,0.7589,0.7008,0.7509198768491402,0.1168429047146112,0.11114568977015073,0.0752038023042445,0.05406223644659732
2017-04-18,0.756,0.7043,0.7473841554559043,0.11749914813117605,0.1116644705987449,0.07530233889064594,0.05378831072431339
2017-04-19,0.7497,0.7003,0.7415647015202076,0.1165514749589156,0.11144793152639088,0.07530233889064594,0.05308447332239793
2017-04-20,0.7527,0.7011,0.7424456158586383,0.11593799635954692,0.11127802815334113,0.07604447080652765,0.05321951453158845
